"(Intercept)","DOY","glacier_len_norm","noise_4kHz","runoff_racmo","site","temp_deep","temp_shallow","velocity","year","DOY:runoff_racmo","DOY:temp_deep","DOY:temp_shallow","df","logLik","AICc","delta","weight"
-12.5040243713679,NA,0.31545885414846,0.101540987836833,NA,NA,1.96991892987904,NA,NA,"+",NA,NA,NA,5,-187.721751929958,385.606105485932,17.5211084297297,4.40689151932575e-06
2.148952077989,-0.0329361861993306,-0.965962980275527,0.0717240812394003,-0.0049431419957917,NA,-1.68785373077732,-2.67303524026878,-0.000253840673940252,NA,NA,NA,0.0148179194080002,9,-183.601376646209,385.695903977349,17.6109069211466,4.21340169210439e-06
-0.479955059326754,-0.0263383755235214,-0.873794930700746,0.0673876279619531,NA,"+",-0.848312401049849,0.403855600290495,NA,NA,NA,NA,NA,8,-184.662524855718,385.718492334387,17.6334952781853,4.16608249991796e-06
11.7127955480068,-0.0450925713791211,-1.36837207190087,NA,-0.00417778654527298,NA,-1.5289841325958,NA,-0.00017639104614655,NA,NA,NA,NA,6,-186.763830202912,385.755921275389,17.6709242191866,4.08884148852355e-06
10.3777965420359,-0.0427448646177469,-1.6848593920275,NA,-0.00484913917695231,NA,NA,NA,-0.000226786715671504,NA,NA,NA,NA,5,-187.805359732254,385.773321090524,17.6883240343215,4.05342323666977e-06
29.5763390169654,-0.107508396214187,0.114559874224001,NA,NA,NA,-40.8251827464244,4.0575088879228,-8.23448125891449e-05,NA,NA,0.141777698472981,-0.00950883003726435,8,-184.697499508871,385.788441640692,17.7034445844904,4.02289379287956e-06
-3.91207634074383,-0.0229115495945367,-0.610716527349535,0.0924786990384289,-0.00305290165856789,NA,NA,-7.58986796470086,NA,NA,NA,NA,0.0313762746539453,7,-185.769670405976,385.844517923668,17.7595208674658,3.91166592546987e-06
12.1841513333184,-0.0419744251523179,NA,NA,-0.00578444033491014,NA,-2.93580559143465,-1.79262535515005,-0.000177790719558174,NA,NA,NA,0.0130567732212038,7,-185.775456162216,385.856089436148,17.7710923799464,3.8890993253068e-06
-0.0717191836503973,-0.0298320311430707,-0.404731338648759,0.0769308571305632,NA,NA,-1.46068630514656,-0.0445021355582588,NA,NA,NA,NA,NA,6,-186.821616904713,385.871494678991,17.7864976227894,3.8592581407477e-06
7.93439962409305,-0.0685784795643457,-0.851779170399658,0.0995991501990147,0.032457767338751,NA,-22.4953901239974,NA,-8.98009643989068e-05,NA,-0.000147097911722452,0.0819020244769712,NA,9,-183.69237559917,385.877901883272,17.7929048270704,3.84691439588803e-06
-13.6340935336858,NA,-0.219567990091933,0.0940595203022646,NA,"+",4.64563772490652,-1.71789441306423,NA,"+",NA,NA,NA,8,-184.748520275167,385.890483173284,17.8054861170824,3.82279077916169e-06
11.5690742923339,-0.0442977756848975,NA,NA,-0.0325520093869641,NA,-1.97965227165051,NA,NA,NA,0.000127917214507238,NA,NA,5,-187.871047387376,385.904696400769,17.8196993445666,3.79571998644281e-06
10.1917575972525,-0.0382580094735729,NA,NA,NA,NA,-2.15374024673706,NA,-9.41456021254155e-05,NA,NA,NA,NA,4,-188.913191545768,385.934491199644,17.8494941434419,3.73959274267073e-06
10.0613557625576,-0.0388767916124299,-0.568258283546286,NA,NA,NA,-2.12031117109424,NA,NA,NA,NA,NA,NA,4,-188.922351411157,385.952810930423,17.867813874221,3.70549498040108e-06
11.6503996119762,-0.0441796040146345,NA,NA,-0.00373922061194591,NA,-1.94802246623736,NA,-5.71786006601679e-05,NA,NA,NA,NA,5,-187.89572876187,385.954059149757,17.8690620935552,3.70318306668126e-06
-39.906731973444,NA,-0.337239048263695,NA,-0.00653240033263206,"+",4.50963596125158,-0.692387761520175,0.0118112021062721,"+",NA,NA,NA,9,-183.730543839672,385.954238364275,17.8692413080732,3.70285124946387e-06
13.2380181054602,-0.0460831931439322,NA,NA,-0.0128275114154592,NA,-2.97223054332056,1.40286350528308,-0.00018379076519041,NA,2.7986809556956e-05,NA,NA,7,-185.834163152017,385.97350341575,17.8885063595483,3.66735467479932e-06
17.7763107665375,-0.0683393979418601,-0.694048250091779,NA,-0.00203843680236945,NA,-15.9150653931617,NA,NA,NA,NA,0.0534681932511442,NA,6,-186.886869387886,386.001999645336,17.9170025891344,3.61547227531001e-06
-2.19485165869007,-0.0301261664457082,NA,0.0981375163720326,-0.00344719317912355,NA,NA,0.487066107344742,-0.000164383458857512,NA,-7.03857858768996e-06,NA,NA,7,-185.857775906625,386.020728924967,17.9357318687651,3.58177271807444e-06
0.450897465204781,-0.0289146226052617,NA,0.0757764941670385,0.0157946267039527,NA,-1.84675739245847,-6.46684486244983,NA,NA,-8.82699566753049e-05,NA,0.0294492368928612,8,-184.829872021167,386.053186665286,17.9681896090838,3.52411372930872e-06
0.939991532591724,-0.0300972944595246,-0.268764461402465,0.0722903720034746,-0.0040276584735446,NA,-1.71501555636392,-5.71037915754816,NA,NA,NA,NA,0.0258460375244662,8,-184.833946990144,386.061336603239,17.9763395470374,3.50978229509745e-06
18.1402147618428,-0.0692891760644827,-0.866230864717806,NA,NA,NA,-18.202678937782,NA,-8.61333960770733e-05,NA,NA,0.0621746644274629,NA,6,-186.917287123923,386.062835117411,17.9778380612088,3.50715355076927e-06
7.78763828172592,-0.0260473725529923,NA,NA,NA,NA,-2.65593559369509,-10.4153505909792,-0.000156586637284076,NA,NA,NA,0.0464845188293729,6,-186.924882518182,386.078025905928,17.9930288497264,3.48061624505267e-06
10.1130760593744,-0.0384823479489532,-1.25078270054404,NA,NA,NA,-1.82294425016836,NA,-0.000206343411443747,NA,NA,NA,NA,5,-187.965626944001,386.093855514019,18.0088584578172,3.45317658253616e-06
10.1282219018585,-0.0430894996954114,-1.05790925516254,NA,-0.00540187653641476,NA,NA,NA,NA,NA,NA,NA,NA,4,-189.017716221,386.143540550108,18.058543493906,3.36844777690734e-06
10.2172246158457,-0.0381204967494342,NA,NA,NA,NA,-2.52899984391685,0.324274817420641,NA,NA,NA,NA,NA,4,-189.019314869146,386.146737846399,18.0617407901971,3.36306711615303e-06
9.60466137773573,-0.0405308211455956,NA,NA,-0.00475490643647567,NA,NA,NA,NA,NA,NA,NA,NA,3,-190.063665374777,386.192020776507,18.1070237203054,3.28777789500529e-06
-48.6701187859664,NA,NA,0.0757127746250753,-0.00259362453838776,"+",NA,NA,0.0131497169082219,"+",NA,NA,NA,7,-186.011143634001,386.327464379719,18.2424673235167,3.07249557765484e-06
-5.5792229188865,-0.019182759231256,NA,0.101168733602727,0.0137414998543226,NA,NA,-9.09738115873567,NA,NA,-7.32469850738666e-05,NA,0.0380995073882191,7,-186.024689712262,386.354556536242,18.2695594800395,3.03115593922787e-06
-13.8715084484677,NA,0.0559463914923521,0.109134472425636,-0.00443671401589379,NA,3.23229266149638,NA,-5.19377598734906e-05,"+",NA,NA,NA,7,-186.069326480595,386.443830072907,18.3588330167049,2.89883020066359e-06
3.51459069536436,-0.0392715925699692,-0.408991053463333,0.0700327601382832,0.0131910653875762,NA,-1.81000090795524,0.643936489210262,NA,NA,-8.47571645662565e-05,NA,NA,8,-185.027803676597,386.449049976145,18.3640529199433,2.89127425869829e-06
-0.994673818045335,-0.0336462458644392,-0.803267058106764,0.0900780974046627,0.0153197743143949,NA,NA,0.0905836609907901,NA,NA,-9.13745871232143e-05,NA,NA,7,-186.076752249523,386.458681610763,18.3736845545612,2.87738388367811e-06
31.5436105612454,-0.114344167628502,NA,NA,0.0290423299051251,NA,-38.9929247611073,8.71143694746805,-0.00010629942960129,NA,-0.000148555319001987,0.134256499448106,-0.0271505341131238,9,-183.988112194695,386.469375074322,18.3843780181196,2.86204033928729e-06
-31.4977794684404,NA,-0.688712916021521,0.0787218785840473,NA,"+",3.63608459899844,-1.45350785511715,0.00655991227501379,"+",NA,NA,NA,9,-183.999593972416,386.492338629763,18.4073415735606,2.82936696146204e-06
8.07102613394265,-0.0328090257561504,-0.922694024473359,NA,NA,"+",-1.37841595757508,0.608953398737628,NA,NA,NA,NA,NA,7,-186.131424338138,386.568025787994,18.4830287317915,2.72429429152579e-06
1.13230124398321,-0.0297352200750916,NA,0.0761271371071113,0.0117974765466265,NA,-2.04107446650488,-4.71262061252816,-0.000177984956182835,NA,-7.26629758367129e-05,NA,0.0238058591317487,9,-184.058273502901,386.609697690733,18.5247006345305,2.66811830058352e-06
-34.3776381164405,NA,-0.714831403778828,0.0742012575677686,NA,"+",1.7020404250506,NA,0.00812336211225368,"+",NA,NA,NA,8,-185.137065164656,386.667572952262,18.5825758960604,2.59201570332682e-06
28.8732638946579,-0.104799898761209,-0.194951963772658,NA,-0.00445954820861757,NA,-33.8092122609626,8.07042486216985,-0.000133689936037782,NA,NA,0.115429342961454,-0.025324656065189,9,-184.103701732856,386.700554150643,18.6155570944407,2.5496223181304e-06
17.9080123662369,-0.0681612571850987,NA,NA,-0.0189709406891728,NA,-16.9103895419082,NA,NA,NA,7.85188395687699e-05,0.0565875378454347,NA,6,-187.242972634337,386.714206138238,18.6292090820363,2.53227787587361e-06
10.4172088766453,-0.0369774076425514,NA,NA,NA,NA,-2.72164844901524,0.680370938881525,-0.000169129602012572,NA,NA,NA,NA,5,-188.309539261809,386.781680149633,18.6966830934314,2.44827143342002e-06
25.1649552210389,-0.0905242176911324,-0.324441816580475,NA,0.030002148442335,NA,-29.5349207226045,1.84876521764022,-0.00014017443162788,NA,-0.000150118821001413,0.0995999853817137,NA,9,-184.144643363122,386.782437411175,18.6974403549726,2.44734461799211e-06
13.2748177874881,-0.0470588392190327,-1.09992181036852,NA,0.00718774430527565,NA,-2.56633679518285,1.29692050639085,-0.000263353883081366,NA,-6.23073987471372e-05,NA,NA,8,-185.198805685096,386.791053993142,18.7060569369403,2.43682342569296e-06
18.3379250508696,-0.0697410153108726,NA,NA,-0.00127228115990201,NA,-17.7079200926245,NA,1.2412358874679e-06,NA,NA,0.0595873503941762,NA,6,-187.288985795846,386.806232461258,18.7212354050557,2.41839980138448e-06
12.681455235975,-0.0448303672301257,-1.01044415261382,NA,-0.00628758158345628,NA,-2.54485751985766,-0.125112313856115,-0.000255223274344495,NA,NA,NA,0.00567647173200463,8,-185.210765407566,386.814973438083,18.7299763818806,2.40785327659559e-06
-12.3402561885875,NA,NA,0.111411922993032,NA,NA,NA,NA,NA,"+",NA,NA,NA,3,-190.37970023062,386.824090488193,18.7390934319913,2.39690199691019e-06
-33.4020224368613,NA,NA,NA,NA,"+",1.85409405211692,NA,0.010181243993932,"+",NA,NA,NA,6,-187.306567635724,386.841396141012,18.7563990848104,2.37625149147387e-06
-4.19691027917071,NA,NA,NA,-0.00629178567993523,"+",5.05999478580348,NA,NA,"+",NA,NA,NA,6,-187.340967948578,386.910196766722,18.8251997105198,2.29589771815757e-06
-44.8906257788904,NA,-0.918840106754275,0.0748336865277657,NA,"+",NA,NA,0.0118563442539079,"+",NA,NA,NA,7,-186.303886949671,386.912951011059,18.8279539548569,2.29273816255947e-06
33.6831351968713,-0.123096753332802,0.186897537039926,NA,0.0325514977692022,NA,-43.7083311051653,9.04447095062601,NA,NA,-0.000161850830411304,0.151976267133939,-0.0288237341066716,9,-184.221431172275,386.936013029481,18.8510159732792,2.26645241951535e-06
14.6378262188731,-0.0591343415465403,-0.800128512027668,NA,-0.0139938611248183,"+",-11.0081958622145,NA,NA,NA,4.53594437728846e-05,0.0411423894430164,NA,9,-184.238815495503,386.970781675937,18.8857846197351,2.22739217970083e-06
-12.7424990673071,NA,-0.170973575168038,0.105743668839793,NA,NA,2.0763539710488,NA,-0.000129271799617954,"+",NA,NA,NA,6,-187.372236690545,386.972734250656,18.887737194454,2.22521866603088e-06
-30.4716947498309,NA,NA,NA,NA,"+",3.62099240622475,-1.33409054380081,0.00878715239223735,"+",NA,NA,NA,7,-186.341484598114,386.988146307944,18.903149251742,2.20813696780904e-06
-5.30742012330645,NA,NA,NA,-0.00520256920166028,"+",6.4320709220741,-1.39764623851511,NA,"+",NA,NA,NA,7,-186.352131542326,387.009440196369,18.9244431401666,2.18475176806498e-06
-2.82287869050439,-0.0261206160450313,-1.42913295067543,0.0948951069212323,0.0324403916907484,NA,NA,-5.03788442215162,-0.000266266779251316,NA,-0.000163608132435062,NA,0.0227066415582939,9,-184.287776249438,387.068703183807,18.9837061276051,2.12096403980832e-06
-12.1223191731474,NA,-0.0433708446369019,0.0951642114478466,NA,"+",2.52834608176247,NA,NA,"+",NA,NA,NA,7,-186.384013417562,387.073203946841,18.9882068906389,2.11619642801989e-06
11.7777902664898,-0.0458245820403155,-0.767645231122268,NA,-0.0141882142578961,NA,-1.78812632330694,NA,NA,NA,4.34299989565899e-05,NA,NA,6,-187.434528521408,387.097317912381,19.0123208561785,2.09083468443984e-06
10.5974190875442,-0.0427229347643799,-1.64711734796378,NA,-0.0060518710817761,NA,NA,0.524087946907817,-0.000275794988572571,NA,NA,NA,NA,6,-187.453305312002,387.134871493569,19.0498744373674,2.05194180383147e-06
8.05254571987628,-0.0338995480449088,-1.58702845247626,NA,NA,NA,NA,NA,-0.000269834339002761,NA,NA,NA,NA,4,-189.517608167494,387.143324443095,19.0583273868933,2.04328762479973e-06
7.53042172700065,-0.0272445384970573,-0.265473207026671,NA,NA,NA,-2.36356710485081,-11.0178468232704,NA,NA,NA,NA,0.0473114054491858,6,-187.465700584759,387.159662039083,19.0746649828809,2.02666440923227e-06
11.5441809467611,-0.0421242603167558,-0.342680640595803,NA,-0.00536986854459134,NA,-2.55786995003073,-3.17082046493467,NA,NA,NA,NA,0.0166837337548162,7,-186.45385349985,387.212884111416,19.1278870552139,1.97344403461579e-06
-5.39323400102717,-0.01928960315922,NA,0.10300824395429,0.00971513071941493,NA,NA,-7.83552496300485,-0.000152422501711261,NA,-5.68171452445143e-05,NA,0.0340655163798413,8,-185.443083763318,387.279610149587,19.1946130933854,1.90869018193535e-06
11.4942805843928,-0.0413139756731578,NA,NA,-0.00522132563786273,NA,-2.72497722230027,-3.452267274882,NA,NA,-2.72902123278603e-07,NA,0.0182565865271761,7,-186.537028921664,387.379234955044,19.2942378988416,1.81594289729395e-06
7.94049561361756,-0.0274437119113672,-0.801262710005328,NA,NA,NA,-2.33882579879409,-9.52154592916063,-0.000216854639759668,NA,NA,NA,0.0422426137299358,7,-186.547332777133,387.399842665982,19.3148456097799,1.79732775271597e-06
-48.5033304131715,NA,NA,0.0714550435666928,-0.00429681666571504,"+",NA,0.792951767989543,0.013312080506583,"+",NA,NA,NA,8,-185.504794528563,387.403031680077,19.318034623875,1.79446418454409e-06
12.9486981033928,-0.0476801252138055,-0.398899053339967,NA,-0.00307950206599013,NA,-2.59035118448517,0.910138934648483,NA,NA,-1.50105376358869e-05,NA,NA,7,-186.558276084717,387.421729281151,19.3367322249489,1.77776627115925e-06
-40.7582453770118,NA,NA,0.0771886319214263,NA,"+",NA,0.120843552273171,0.0104897121695063,"+",NA,NA,NA,7,-186.577070974692,387.459319061101,19.3743220048991,1.74466538781734e-06
10.2945065450001,-0.037446144932348,-1.08879866866419,NA,NA,NA,-2.30861297099791,0.524350833552232,-0.000249393308905835,NA,NA,NA,NA,6,-187.631336203442,387.490933276449,19.4059362202469,1.71730409534125e-06
1.70928675361003,-0.0326275146194128,-1.10566586863434,0.0757064434211589,0.0296231917661268,NA,-1.66485050168425,-3.25520092698007,-0.000261039242027158,NA,-0.000154797916663783,NA,0.0174348626332006,10,-183.454171385237,387.512738374869,19.4277413186669,1.69868279719518e-06
15.1474687871226,-0.058115996268236,-1.14430255024899,NA,-0.00286122178405892,NA,-9.68369767237611,NA,-0.00012714132492872,NA,NA,0.0305853876128908,NA,7,-186.633433860625,387.572044832967,19.4870477767647,1.64905087725706e-06
-44.3617401531026,NA,NA,NA,NA,"+",NA,NA,0.0141186903163242,"+",NA,NA,NA,5,-188.73480230015,387.632206226316,19.5472091701135,1.60018492361632e-06
11.4605268939601,-0.0435023499630885,NA,NA,-0.0363495501095969,NA,-1.92963045455965,NA,-6.6908178367577e-05,NA,0.00014609907719076,NA,NA,6,-187.735335143799,387.698931157163,19.6139341009614,1.54767953407309e-06
-4.3199872151827,-0.0225175976075698,-0.704966300148457,0.0959079534660219,0.0262638891912102,NA,NA,-8.25895097728011,NA,NA,-0.000131208752523285,NA,0.0343168750874316,8,-185.656970148054,387.707382919058,19.6223858628561,1.54115302445632e-06
9.59707671006826,-0.0398655658574811,NA,NA,-0.00439214869182329,NA,NA,NA,-8.85219912037648e-05,NA,NA,NA,NA,4,-189.817710445605,387.743528999318,19.6585319431159,1.5135498916041e-06
11.6733261789568,-0.0449370538511263,-1.33797963930254,NA,-0.0105716181663951,NA,-1.53371007289331,NA,-0.000175652589119512,NA,2.86556012457221e-05,NA,NA,7,-186.758391333819,387.821959779354,19.736962723152,1.45534418120792e-06
7.22606325478195,-0.0318467962960201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-191.898677644801,387.829613354118,19.744616297916,1.44978553112835e-06
10.3579737055762,-0.0426705479787893,-1.672887730736,NA,-0.0076236334016321,NA,NA,NA,-0.0002266408012038,NA,1.24414301391544e-05,NA,NA,6,-187.804322283265,387.836905436095,19.7519083798927,1.44450917840185e-06
10.1198688841677,-0.0385264031921325,-0.456434789947703,NA,NA,NA,-2.31388227799558,0.189296895798018,NA,NA,NA,NA,NA,5,-188.871493712965,387.905589051947,19.8205919957448,1.39574425203895e-06
9.44319305164488,-0.0399940763189496,NA,NA,-0.0354967159931062,NA,NA,NA,NA,NA,0.000137750969620746,NA,NA,4,-189.915148227743,387.938404563595,19.8534075073927,1.37303007507326e-06
12.1778030425197,-0.0419810237955389,NA,NA,-0.00905682600570799,NA,-2.9288827847541,-1.73304429699892,-0.000178126831483469,NA,1.46671668175146e-05,NA,0.0127780531057789,8,-185.774019413588,387.941481450127,19.8564843939248,1.37091937021633e-06
9.7137449745087,-0.0406775568813985,NA,NA,-0.00552683198604752,NA,NA,0.287263463301243,NA,NA,NA,NA,NA,4,-189.927841711773,387.963791531655,19.8787944754525,1.35571168761419e-06
0.538308514873216,-0.0296784954518274,-0.361481851329368,0.0754038437916261,0.0221962241716211,NA,-1.69132387297193,-6.30921809037368,NA,NA,-0.00011730565539455,NA,0.0284440403423199,9,-184.745972134324,387.98509495358,19.9000978973777,1.34134767503449e-06
-50.8838601125325,NA,-0.803346749117668,0.0734574481220088,-0.00242848998968375,"+",NA,NA,0.0138975416363391,"+",NA,NA,NA,8,-185.802896552306,387.999235727562,19.9142386713602,1.33189727623959e-06
-12.5511698892743,NA,NA,0.116015301780173,NA,NA,NA,NA,-0.000110439126305219,"+",NA,NA,NA,4,-189.970551985307,388.049212078722,19.9642150225196,1.29902797548193e-06
17.7473422481391,-0.0682278596642177,-0.687853962594841,NA,-0.00354223521163502,NA,-15.8695207184761,NA,NA,NA,6.70253052964714e-06,0.0532915089186907,NA,7,-186.886568202266,388.078313516249,19.9933164600471,1.28026303749236e-06
-4.6696340723533,NA,NA,NA,NA,NA,4.35728504246163,-1.4500733071552,NA,"+",NA,NA,NA,4,-189.997915072503,388.103938253113,20.0189411969113,1.26396447034898e-06
-4.93326015618957,NA,NA,NA,NA,"+",5.35434953524955,-1.84516181412896,NA,"+",NA,NA,NA,6,-187.961699701019,388.151660271603,20.0666632154009,1.23416197522793e-06
10.1595123087995,-0.0430801571636481,-1.02202464496259,NA,-0.00569607790995919,NA,NA,0.116327006284179,NA,NA,NA,NA,NA,5,-188.997026419344,388.156654464705,20.0716574085031,1.23108399821835e-06
10.0946714190679,-0.0429625110737391,-1.03890167386481,NA,-0.00993323073124529,NA,NA,NA,NA,NA,2.03427789044299e-05,NA,NA,5,-189.014882204966,388.192366035949,20.1073689797467,1.20929711606686e-06
-51.9417119057182,NA,NA,NA,-0.00285400552116414,"+",NA,NA,0.016634071709169,"+",NA,NA,NA,6,-188.017094475927,388.262449821419,20.1774527652174,1.16765492785532e-06
-37.2505893104692,NA,-0.904256174825052,NA,NA,"+",1.78631328344393,NA,0.0114029969165726,"+",NA,NA,NA,7,-187.007517140522,388.320211392761,20.235214336559,1.13441445213132e-06
-12.4206657377427,NA,0.55598217639746,0.112815305545369,NA,NA,NA,NA,NA,"+",NA,NA,NA,4,-190.144388282374,388.396884672857,20.3118876166546,1.09174788547151e-06
-34.1655514094016,NA,-0.868180696297384,NA,NA,"+",3.59077229494151,-1.34156204295676,0.00995293237583115,"+",NA,NA,NA,8,-186.052504665662,388.498451954275,20.4134548980731,1.03768921857974e-06
30.4099770129384,-0.110340216765419,-0.269233525190311,NA,0.0308229304751039,NA,-36.4923325370588,8.42158753277185,-0.000131467569969102,NA,-0.000157657442710415,0.125306053568656,-0.0262578921857054,10,-183.958665541104,388.521726686603,20.4367296304013,1.02568324363728e-06
4.9029918085246,-0.022023753611204,NA,NA,NA,NA,NA,-11.6015340249598,NA,NA,NA,NA,0.047608304492105,4,-190.225241129224,388.558590366556,20.4735933103543,1.00695117776594e-06
7.36647329027299,-0.0328442902090245,-0.800433972606899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-191.276553904666,388.617797836287,20.5328007800845,9.77578576528317e-07
7.51212915085922,-0.0319350777850419,NA,NA,NA,NA,NA,NA,-0.000134131718658039,NA,NA,NA,NA,3,-191.305639105447,388.675968237849,20.5909711816469,9.49555018273526e-07
-4.09392508108259,NA,0.546398098773618,NA,-0.00659830056311062,"+",5.08915365258865,NA,NA,"+",NA,NA,NA,7,-187.223036438873,388.751249989463,20.6662529332605,9.14477256123814e-07
-51.2453288752613,NA,NA,NA,-0.00491247961246111,"+",NA,0.976030729099268,0.0165039156174688,"+",NA,NA,NA,7,-187.225946607399,388.757070326514,20.6720732703123,9.11819841832581e-07
17.7408308234663,-0.0674834820418161,NA,NA,-0.0197652068200784,NA,-16.5424599678956,NA,-8.28643924621645e-06,NA,8.19442192671654e-05,0.0552160900715433,NA,7,-187.241249830019,388.787676771754,20.7026797155517,8.97972286161508e-07
-48.4561637108975,NA,-1.09013171678238,NA,NA,"+",NA,NA,0.0153985182755867,"+",NA,NA,NA,6,-188.301576404443,388.831413678451,20.7464166222489,8.78548182754506e-07
-5.69868958186534,NA,NA,NA,NA,NA,5.14315130603028,-2.12912160935107,0.000184764959067043,"+",NA,NA,NA,5,-189.339346266847,388.841294159709,20.7562971035074,8.74218646608037e-07
12.7521660013878,-0.0450140719262223,-1.06806631057445,NA,0.00839840446696665,NA,-2.55590937893295,-0.263460379575764,-0.000258259188543808,NA,-6.59561660672386e-05,NA,0.00636981737415662,9,-185.184286311802,388.861723308536,20.7767262523338,8.65334327206891e-07
-12.3491962251798,NA,NA,0.111506861790644,-3.86820989370019e-05,NA,NA,NA,NA,"+",NA,NA,NA,4,-190.379526216694,388.867160541497,20.782163485295,8.62985009937007e-07
-12.3327206363395,NA,NA,0.111349957128686,NA,NA,NA,0.00616918405281975,NA,"+",NA,NA,NA,4,-190.37962004712,388.867348202349,20.782351146147,8.62904039484689e-07
9.81398852213527,-0.0397740374577228,NA,NA,-0.00566395455750855,NA,NA,0.559183640389706,-0.000144160903012346,NA,NA,NA,NA,5,-189.400948924994,388.964499476005,20.8795024198031,8.21989691287449e-07
-44.284552621796,NA,-0.909331811180256,0.0744654964258901,NA,"+",NA,0.0936280791720036,0.0116771915035563,"+",NA,NA,NA,8,-186.293215245477,388.979873113905,20.8948760577028,8.15695427776415e-07
-5.21863538100768,NA,0.255619902580598,NA,-0.00537050263020109,"+",6.39215960159389,-1.35135693984351,NA,"+",NA,NA,NA,8,-186.326647600536,389.046737824023,20.9617407678205,7.88875631140972e-07
-4.8734874048903,NA,NA,NA,-0.00277872899664299,NA,4.81999542436529,-1.21714530909728,NA,"+",NA,NA,NA,5,-189.466685211215,389.095972048445,21.0109749922434,7.69692871998558e-07
8.12437189823089,-0.0343318447709197,-1.60005746929808,NA,NA,NA,NA,-0.0969731341262227,-0.000258899075395334,NA,NA,NA,NA,5,-189.502049070129,389.166699766275,21.0817027100725,7.42949228170192e-07
9.9856777007488,-0.0403067343284788,-1.6029765726964,NA,-0.00557790938198718,NA,NA,-1.31371519767927,-0.000269635127854877,NA,NA,NA,0.00749982476486875,7,-187.432133391849,389.169443895415,21.0844468392126,7.41930552860845e-07
10.6536545545649,-0.0429128932249164,-1.67541948267162,NA,0.000829705798969906,NA,NA,0.537256417874705,-0.000277285575097095,NA,-3.10124550597278e-05,NA,NA,7,-187.44720800103,389.199593113777,21.114596057575,7.30830117308728e-07
5.91156169478116,-0.0249965665398504,-1.35859935912403,NA,NA,NA,NA,-9.56442561043413,-0.000231727121024418,NA,NA,NA,0.0397423680333774,6,-188.509047212576,389.246355294718,21.1613582385161,7.13940727800177e-07
-49.9867129896005,NA,-0.608333401894092,0.0699329362707808,-0.00399470005141233,"+",NA,0.721738647258079,0.0138010617415377,"+",NA,NA,NA,9,-185.395632247643,389.284415180217,21.1994181240145,7.00482933283334e-07
11.5626332904883,-0.0421660694928826,-0.366160905853244,NA,0.00135726186994163,NA,-2.56140544715968,-3.27271736094757,NA,NA,-3.01769200849955e-05,NA,0.0171506964683766,8,-186.448043675506,389.289529973963,21.2045329177609,6.98693809145368e-07
5.40569063604623,-0.0246192658429783,-0.838101328007141,NA,NA,NA,NA,-11.0247699808239,NA,NA,NA,NA,0.0445342057566139,5,-189.587075989043,389.336753604103,21.2517565479006,6.8238962332604e-07
9.40559667035045,-0.0391492501212703,NA,NA,-0.0412583918800849,NA,NA,NA,-9.98641009644651e-05,NA,0.000165375585015593,NA,NA,5,-189.608525859003,389.379653344022,21.2946562878203,6.67908320899995e-07
7.67793988303744,-0.03255272439782,NA,NA,-0.00389879774530364,NA,NA,-5.9147390977886,NA,NA,NA,NA,0.0253481640071996,5,-189.666578789686,389.495759205389,21.4107621491871,6.30238292083521e-07
7.487262528152,-0.0330312295953974,NA,NA,NA,NA,NA,-0.258937388784404,NA,NA,NA,NA,NA,3,-191.749886081699,389.564462190352,21.4794651341504,6.08956293078896e-07
-6.03526656255138,NA,NA,NA,-0.00314591565690375,NA,5.7442579194788,-1.92992292047843,0.000204764135327024,"+",NA,NA,NA,6,-188.67006022167,389.568381312905,21.4833842567031,6.07764174304365e-07
-42.9946860779275,NA,NA,NA,NA,"+",NA,0.219156505557369,0.0136873266504446,"+",NA,NA,NA,6,-188.674667125292,389.57759512015,21.4925980639481,6.04970702895519e-07
-5.07419903794574,NA,-0.612586924396889,NA,NA,NA,4.81377586982319,-1.71876535521225,NA,"+",NA,NA,NA,5,-189.742206571786,389.647014769588,21.5620177133858,5.84332521648303e-07
15.092835860291,-0.0579060326744011,-1.13380598319758,NA,-0.00560640300425471,NA,-9.59611891676619,NA,-0.000127352062574041,NA,1.22325433931776e-05,0.0302487380445398,NA,8,-186.632446549497,389.658335721945,21.5733386657432,5.81034264987322e-07
-54.6718591169216,NA,-0.960801554310398,NA,-0.00263993567334233,"+",NA,NA,0.017470746753633,"+",NA,NA,NA,7,-187.701113171756,389.707403455229,21.6224063990272,5.6695269184805e-07
-12.5725482811451,NA,NA,0.113476852860042,NA,"+",NA,NA,NA,"+",NA,NA,NA,5,-189.774287156334,389.711175938684,21.6261788824816,5.65884289972215e-07
-3.86563966476383,NA,NA,NA,-0.00416015877138392,NA,3.6021290967709,NA,NA,"+",NA,NA,NA,4,-190.823612791121,389.755333690349,21.6703366341472,5.53527119199791e-07
-3.2835514783203,NA,NA,NA,NA,"+",3.12681004057997,NA,NA,"+",NA,NA,NA,5,-189.821213295339,389.805028216695,21.7200311604927,5.39942948807225e-07
9.55666393602058,-0.0401974585220592,NA,NA,-0.030787165493284,NA,NA,0.2300227956362,NA,NA,0.000113900983668557,NA,NA,5,-189.832425512811,389.827452651639,21.7424555954365,5.33922803698674e-07
